year seas index obs err name
 2013	1	17	0.3515329	0.1	UTWLL_NW
 2014	1	17	0.3639629	0.1	UTWLL_NW
 2015	1	17	0.36032756	0.1	UTWLL_NW
 1994	1	18	0.43371142	0.1	UTWLL_NE
 1995	1	18	0.25014582	0.1	UTWLL_NE
 1996	1	18	0.25684378	0.1	UTWLL_NE
 1997	1	18	0.3147398	0.1	UTWLL_NE
 1998	1	18	0.32110121	0.1	UTWLL_NE
 1999	1	18	0.31332298	0.1	UTWLL_NE
 2000	1	18	0.28599492	0.1	UTWLL_NE
 2001	1	18	0.36156348	0.1	UTWLL_NE
 2002	1	18	0.427412	0.1	UTWLL_NE
 2003	1	18	0.35884021	0.1	UTWLL_NE
 2004	1	18	0.34743832	0.1	UTWLL_NE
 2005	1	18	0.27612345	0.1	UTWLL_NE
 2006	1	18	0.26031777	0.1	UTWLL_NE
 2007	1	18	0.31573574	0.1	UTWLL_NE
 2008	1	18	0.28939891	0.1	UTWLL_NE
 2009	1	18	0.22363012	0.1	UTWLL_NE
 2010	1	18	0.18865765	0.1	UTWLL_NE
 2011	1	18	0.16015334	0.1	UTWLL_NE
 2012	1	18	0.22473665	0.1	UTWLL_NE
 2013	1	18	0.17213868	0.1	UTWLL_NE
 2014	1	18	0.14853093	0.1	UTWLL_NE
 2015	1	18	0.15375982	0.1	UTWLL_NE
 1994	1	19	0.23160272	0.1	UTWLL_SW
 1995	1	19	0.15625198	0.1	UTWLL_SW
 1996	1	19	0.14559355	0.1	UTWLL_SW
 1997	1	19	0.14830811	0.1	UTWLL_SW
 1998	1	19	0.13204459	0.1	UTWLL_SW
 1999	1	19	0.14121493	0.1	UTWLL_SW
 2000	1	19	0.13448135	0.1	UTWLL_SW
 2001	1	19	0.13855485	0.1	UTWLL_SW
 2002	1	19	0.20865725	0.1	UTWLL_SW
 2003	1	19	0.13172961	0.1	UTWLL_SW
 2004	1	19	0.16361941	0.1	UTWLL_SW
 2005	1	19	0.08960258	0.1	UTWLL_SW
 2006	1	19	0.04500177	0.1	UTWLL_SW
 2007	1	19	0.04332856	0.1	UTWLL_SW
 2008	1	19	0.04540102	0.1	UTWLL_SW
 2009	1	19	0.04771229	0.1	UTWLL_SW
 2010	1	19	0.04747032	0.1	UTWLL_SW
 2011	1	19	0.05573669	0.1	UTWLL_SW
 2012	1	19	0.079689	0.1	UTWLL_SW
 2013	1	19	0.03744307	0.1	UTWLL_SW
 2014	1	19	0.03042244	0.1	UTWLL_SW
 2015	1	19	0.02950593	0.1	UTWLL_SW
 1994	1	20	0.26494587	0.1	UTWLL_SE
 1995	1	20	0.18582532	0.1	UTWLL_SE
 1996	1	20	0.20938234	0.1	UTWLL_SE
 1997	1	20	0.25130279	0.1	UTWLL_SE
 1998	1	20	0.25342418	0.1	UTWLL_SE
 1999	1	20	0.19997783	0.1	UTWLL_SE
 2000	1	20	0.21625564	0.1	UTWLL_SE
 2001	1	20	0.20013803	0.1	UTWLL_SE
 2002	1	20	0.23240611	0.1	UTWLL_SE
 2003	1	20	0.21863728	0.1	UTWLL_SE
 2004	1	20	0.21433193	0.1	UTWLL_SE
